accuracy_pct,speed_score,completed,hints_used,attempts,current_difficulty,rolling_score,target_difficulty
40.47,47.47,0.0,1,1,4,25.04,3
42.94,21.75,0.0,1,2,3,21.93,2
76.68,59.02,1.0,1,3,2,64.82,2
77.02,54.07,1.0,0,1,2,68.2,2
74.14,54.84,1.0,1,2,2,59.06,2
85.24,61.44,1.0,0,2,1,73.34,2
47.03,16.8,0.0,4,1,3,13.97,2
63.69,44.59,1.0,1,3,4,51.21,4
100.0,65.5,1.0,0,1,1,78.41,2
95.12,83.5,1.0,0,1,1,77.54,2
63.62,24.69,1.0,1,2,2,50.31,1
68.92,67.68,1.0,0,6,4,66.44,4
42.64,25.6,1.0,3,4,4,33.87,3
67.2,47.33,1.0,0,3,3,63.32,3
85.03,44.13,1.0,0,2,1,70.16,1
73.35,48.03,1.0,0,4,1,76.57,1
67.93,79.78,1.0,0,3,3,75.58,3
76.29,24.49,1.0,1,1,2,44.47,1
49.41,35.77,1.0,3,3,2,36.83,1
68.65,55.76,1.0,2,1,1,58.76,1
77.35,28.29,1.0,0,2,3,69.42,2
100.0,100.0,1.0,0,1,2,92.81,3
57.6,43.28,1.0,0,6,3,61.69,2
80.63,71.73,1.0,0,1,2,80.45,2
83.0,52.69,1.0,0,1,1,63.39,1
50.28,30.6,1.0,3,4,4,37.33,3
98.92,88.52,1.0,0,1,3,87.02,4
46.92,26.61,0.0,2,3,5,11.45,4
58.68,36.2,1.0,1,4,3,48.44,2
65.04,72.44,1.0,2,1,1,57.04,1
68.93,59.58,1.0,0,1,1,66.36,1
68.56,49.91,1.0,1,1,4,63.39,4
70.24,48.1,0.0,1,2,1,34.33,1
97.72,85.53,1.0,0,1,1,76.64,2
64.04,52.64,1.0,2,1,3,49.54,3
85.96,68.25,1.0,0,2,1,76.59,2
58.97,39.28,1.0,0,5,5,58.88,4
100.0,57.81,1.0,0,1,2,76.52,2
80.41,39.96,0.0,0,2,1,47.62,1
80.33,70.97,1.0,0,2,1,79.09,1
75.71,38.25,0.0,0,3,1,43.49,1
35.23,33.44,0.0,1,1,4,19.59,3
70.17,28.88,1.0,1,2,5,53.35,4
59.09,52.72,1.0,0,2,5,56.76,4
69.1,37.09,1.0,2,2,1,54.41,1
82.54,58.21,1.0,0,3,1,75.62,1
56.39,21.47,1.0,0,3,5,48.71,4
82.12,70.53,1.0,0,2,2,71.77,2
77.56,49.67,1.0,0,2,2,67.62,2
59.14,19.07,1.0,2,2,1,53.26,1
38.36,31.26,1.0,2,3,5,40.64,4
76.76,73.17,1.0,0,4,3,77.59,3
85.87,56.01,1.0,1,3,1,70.43,1
69.42,35.23,1.0,1,3,4,58.58,4
65.16,44.19,1.0,1,4,3,55.22,3
100.0,99.79,1.0,0,1,1,94.25,2
100.0,61.4,1.0,0,1,2,84.76,3
62.95,55.16,1.0,1,1,2,61.51,2
61.76,27.59,1.0,1,2,2,58.54,1
75.29,69.31,1.0,0,3,2,74.52,2
52.39,57.12,0.0,4,3,4,22.05,3
81.25,34.52,1.0,0,1,2,63.57,2
92.85,81.27,1.0,0,2,1,88.51,2
75.46,48.23,1.0,0,2,1,68.56,1
59.53,47.92,1.0,0,2,4,56.64,3
93.17,84.78,1.0,0,2,2,82.19,3
61.67,54.09,1.0,1,1,2,52.05,2
33.6,53.3,0.0,1,5,3,20.57,2
91.09,60.94,1.0,0,1,1,76.98,2
78.4,45.76,1.0,0,1,3,66.3,3
48.18,10.0,0.0,1,2,2,22.79,1
100.0,80.1,1.0,0,1,1,87.4,2
61.96,45.51,0.0,2,2,3,37.2,2
64.8,46.03,1.0,2,3,1,51.61,1
41.93,50.96,0.0,1,3,4,22.99,3
66.02,21.64,1.0,1,1,2,56.05,1
66.03,61.48,1.0,1,2,2,59.45,2
60.91,47.26,1.0,1,1,2,58.75,2
40.7,42.93,1.0,3,5,5,30.71,4
77.92,65.36,0.0,0,2,2,54.93,1
63.56,57.56,0.0,0,4,1,46.95,1
67.83,58.14,1.0,2,4,3,59.39,3
51.21,26.8,1.0,4,5,4,29.53,3
76.21,49.77,1.0,0,2,3,65.43,3
91.17,75.88,1.0,0,1,2,83.01,3
65.81,62.49,1.0,2,1,2,50.94,2
89.36,73.33,1.0,0,2,2,77.78,3
89.14,73.67,1.0,0,2,2,75.36,3
91.14,69.91,1.0,0,1,3,76.89,4
87.23,75.09,1.0,1,1,1,72.7,2
52.41,44.02,1.0,3,2,3,37.96,2
56.27,59.46,0.0,1,1,2,34.68,1
60.73,35.83,1.0,0,2,2,53.43,2
97.79,77.07,1.0,0,2,1,80.5,2
90.71,71.85,1.0,0,1,1,75.51,2
74.78,64.5,1.0,0,1,3,74.49,3
49.14,23.72,1.0,2,4,4,39.78,3
66.61,10.91,1.0,0,1,2,48.12,1
54.27,27.71,0.0,3,4,2,20.98,1
86.08,70.87,1.0,0,2,1,74.04,2
89.76,98.9,1.0,0,2,2,86.95,3
96.7,70.46,1.0,0,1,2,79.83,3
89.1,54.65,1.0,0,1,2,79.67,2
62.37,14.42,1.0,1,1,5,47.84,4
97.92,95.06,1.0,0,1,2,88.04,3
94.86,91.14,1.0,0,1,1,84.74,2
79.42,62.67,1.0,0,3,3,68.2,3
66.66,55.52,1.0,1,2,3,67.56,3
76.09,54.53,1.0,0,2,4,67.58,4
63.44,39.96,1.0,1,2,1,56.23,1
52.16,53.56,0.0,3,4,2,30.41,1
90.01,44.79,1.0,0,1,3,70.84,3
64.43,20.37,0.0,1,2,4,28.62,3
76.72,60.92,1.0,0,2,2,77.01,2
80.59,70.32,1.0,0,1,1,64.78,1
68.24,55.13,1.0,0,3,1,62.62,1
77.19,80.51,1.0,0,2,2,72.74,2
64.44,34.96,1.0,0,5,2,62.53,2
73.61,46.04,0.0,0,3,3,41.17,2
47.78,17.92,1.0,3,2,2,35.04,1
83.26,58.58,1.0,0,2,1,69.32,1
59.8,39.05,0.0,0,2,3,36.92,2
66.81,10.8,1.0,0,2,4,57.9,3
86.24,71.84,1.0,0,2,1,77.23,2
100.0,86.68,1.0,1,1,2,87.28,3
75.32,59.15,1.0,0,1,1,66.58,1
63.12,37.3,1.0,0,1,4,63.07,4
46.8,11.77,1.0,4,4,4,27.96,3
67.41,56.48,1.0,1,3,2,60.61,2
76.53,39.36,1.0,0,1,1,62.7,1
82.03,57.39,1.0,0,1,3,64.87,3
100.0,65.52,1.0,0,2,2,78.79,3
71.52,46.7,1.0,2,1,2,48.35,2
96.06,73.47,1.0,0,2,1,84.86,2
83.52,89.29,1.0,0,2,3,84.14,3
47.54,22.9,1.0,2,3,5,35.01,4
62.59,57.13,1.0,2,2,5,50.65,5
39.47,12.79,1.0,2,3,4,32.78,3
74.89,46.67,1.0,1,1,3,66.07,3
100.0,75.1,1.0,0,2,1,97.12,2
54.89,42.81,0.0,1,4,3,27.02,2
99.1,78.85,1.0,0,2,1,87.32,2
46.0,23.51,0.0,4,2,3,10.23,2
42.26,37.63,1.0,4,3,5,25.49,4
85.78,40.35,1.0,0,1,3,67.77,3
51.93,44.56,1.0,4,5,4,41.22,3
86.98,53.4,1.0,0,3,1,69.48,1
56.91,53.12,1.0,0,4,5,56.92,4
93.98,53.65,1.0,0,1,1,75.11,1
72.38,37.42,1.0,1,1,3,62.91,3
77.4,69.85,1.0,0,3,2,79.61,2
63.02,45.88,1.0,2,1,3,49.89,3
71.15,71.55,1.0,2,1,1,62.21,1
77.17,71.76,1.0,0,2,1,68.13,1
72.75,34.56,1.0,0,1,4,61.41,4
100.0,92.22,1.0,0,1,1,90.15,2
90.85,100.0,1.0,0,1,2,88.35,3
100.0,94.6,1.0,0,1,1,86.51,2
83.29,63.27,1.0,0,1,1,73.08,1
79.31,37.63,1.0,0,2,1,67.88,1
66.76,70.65,1.0,1,2,5,64.29,5
78.99,48.82,1.0,0,1,1,66.83,1
66.71,32.24,1.0,1,2,1,54.32,1
61.26,33.4,1.0,1,2,4,48.93,4
95.52,92.01,1.0,0,1,1,82.35,2
60.3,28.68,1.0,2,3,5,42.25,4
50.08,48.79,0.0,4,4,3,15.04,2
74.94,55.53,1.0,1,1,3,66.9,3
43.99,10.0,0.0,2,4,3,6.98,2
65.06,53.08,1.0,1,2,2,61.64,2
64.78,23.15,1.0,2,1,1,49.14,1
65.85,67.71,1.0,2,2,2,60.88,2
62.46,39.33,1.0,0,1,1,59.32,1
67.25,35.99,1.0,0,3,2,60.68,2
87.96,42.13,0.0,1,1,1,45.76,1
72.97,21.2,1.0,1,2,3,49.9,2
87.74,73.25,1.0,0,1,2,78.26,3
72.22,59.16,1.0,0,2,1,69.13,1
65.16,40.57,1.0,1,1,3,55.78,3
57.05,49.09,1.0,2,4,2,49.17,1
63.23,55.38,1.0,2,4,2,58.39,2
68.19,45.03,1.0,1,2,2,60.57,2
72.38,43.48,1.0,1,1,2,58.42,2
94.57,65.65,1.0,0,2,1,78.27,2
59.46,28.8,1.0,0,2,4,53.61,3
61.5,47.42,1.0,1,2,3,55.31,3
93.11,62.06,1.0,0,3,2,81.73,3
91.02,75.62,1.0,0,1,3,81.42,4
62.77,70.55,1.0,1,2,2,60.96,2
85.76,53.63,1.0,0,1,1,67.6,1
65.15,55.97,1.0,0,1,3,67.95,3
80.18,40.91,1.0,0,4,3,65.61,3
90.02,62.47,1.0,0,3,1,77.51,2
87.5,41.9,1.0,1,1,2,62.32,2
69.03,71.87,1.0,1,3,3,68.3,3
62.98,35.39,1.0,1,3,3,53.03,3
84.16,59.18,1.0,0,2,1,75.2,1
72.6,48.4,1.0,2,4,1,58.43,1
74.69,39.48,1.0,1,3,1,58.59,1
81.3,28.64,1.0,0,2,1,71.17,1
66.74,77.95,1.0,0,3,3,67.5,3
81.82,43.44,1.0,0,1,2,60.35,2
44.25,26.27,1.0,2,2,2,37.51,1
65.97,53.3,1.0,2,4,1,50.04,1
48.15,61.43,1.0,3,2,5,36.32,4
45.3,30.22,1.0,1,5,4,44.25,3
79.13,71.62,1.0,0,2,2,81.82,2
34.78,32.38,0.0,2,5,5,14.14,4
53.39,44.39,1.0,1,2,2,52.61,1
63.8,30.23,1.0,0,3,1,55.24,1
80.22,79.09,1.0,0,1,2,69.48,2
31.64,15.15,0.0,1,2,5,16.84,4
100.0,100.0,1.0,0,1,1,86.97,2
57.33,54.5,1.0,0,2,2,60.97,1
75.96,61.09,1.0,0,1,2,75.93,2
93.46,65.55,1.0,0,1,3,87.74,4
72.98,83.41,1.0,2,2,1,63.47,1
57.31,10.41,1.0,0,6,5,42.39,4
72.07,21.93,1.0,1,1,3,59.98,2
63.13,86.15,1.0,1,2,2,68.47,2
43.04,15.02,1.0,2,3,3,33.86,2
24.97,10.0,0.0,3,4,4,0.0,3
78.1,86.66,1.0,0,1,2,75.71,2
70.8,48.46,1.0,2,3,1,55.72,1
35.89,29.98,1.0,2,2,5,40.74,4
85.39,63.15,1.0,0,1,2,70.91,3
86.74,57.46,1.0,0,1,1,69.37,1
99.07,90.9,1.0,0,1,1,83.73,2
65.66,56.99,1.0,0,1,3,65.47,3
62.35,77.8,1.0,2,3,5,66.64,5
28.36,35.68,0.0,4,7,3,11.12,2
78.92,48.2,1.0,0,1,1,64.28,1
61.7,81.26,1.0,0,2,4,77.21,4
75.74,53.45,1.0,0,6,2,66.68,2
61.74,26.22,1.0,0,3,3,48.47,2
39.18,21.64,1.0,4,5,5,25.28,4
62.43,31.19,1.0,1,3,3,54.13,3
51.52,13.23,1.0,4,3,3,27.38,2
64.54,60.18,1.0,0,2,3,63.88,3
92.82,46.53,1.0,1,2,1,65.18,1
100.0,75.88,1.0,0,1,1,79.91,2
66.87,45.73,0.0,2,1,2,27.66,1
78.31,41.18,1.0,0,1,1,71.91,1
82.62,60.52,1.0,0,4,3,69.24,3
94.08,82.27,1.0,0,1,1,90.34,2
71.82,64.22,0.0,0,2,1,51.49,1
65.82,35.36,1.0,2,4,1,49.5,1
63.14,36.4,1.0,1,3,3,58.02,3
78.51,64.91,1.0,0,1,2,74.21,2
72.71,65.4,1.0,0,3,2,61.13,2
57.78,54.48,1.0,0,3,3,61.26,2
65.63,45.09,1.0,1,2,2,54.44,2
82.26,30.25,1.0,0,1,2,76.34,2
81.94,64.82,1.0,0,2,1,76.9,1
71.23,54.6,1.0,0,2,2,61.61,2
88.37,66.73,1.0,0,2,1,78.52,2
61.09,32.44,1.0,1,2,3,53.59,3
10.22,10.0,0.0,4,6,5,0.0,4
72.4,32.89,1.0,0,2,2,65.54,2
81.39,46.96,1.0,0,2,3,68.08,3
74.95,48.6,1.0,1,2,1,55.82,1
53.74,52.81,1.0,3,2,3,50.03,2
43.77,26.22,0.0,3,4,5,15.25,4
58.55,42.4,1.0,0,2,3,53.33,2
100.0,69.31,1.0,0,1,1,81.28,2
63.36,75.83,0.0,0,3,1,42.51,1
62.88,42.57,1.0,0,2,2,45.93,2
87.9,69.81,1.0,0,1,1,73.61,2
51.43,42.52,0.0,1,2,3,30.84,2
90.26,55.39,1.0,0,1,1,74.67,1
55.48,31.73,0.0,0,5,4,34.91,3
67.56,40.83,1.0,0,1,1,63.44,1
64.87,39.47,1.0,1,3,3,57.06,3
79.03,72.32,1.0,0,2,2,70.38,2
96.88,59.34,1.0,0,1,3,81.58,3
54.84,29.12,1.0,2,3,3,48.0,2
86.78,55.26,1.0,1,2,2,67.2,2
61.85,44.41,1.0,1,2,3,52.84,3
73.15,43.67,1.0,2,4,2,51.23,2
58.95,36.94,1.0,0,2,3,58.52,2
83.0,62.33,1.0,0,3,2,72.71,2
75.31,49.11,1.0,1,4,1,64.09,1
82.99,74.26,1.0,0,1,1,80.2,1
69.49,42.69,0.0,1,3,2,31.07,1
80.5,32.67,1.0,1,1,3,59.76,3
60.39,14.3,0.0,1,2,3,30.0,2
87.34,41.21,1.0,0,1,1,69.83,1
48.98,39.85,1.0,2,4,4,46.7,3
85.66,44.71,1.0,0,1,2,65.87,2
62.79,39.88,1.0,1,9,2,59.79,2
78.34,41.94,1.0,0,1,4,64.98,4
89.4,92.89,1.0,0,1,2,80.0,3
65.39,15.94,1.0,1,2,2,49.59,1
80.4,50.07,1.0,0,3,1,74.89,1
68.7,19.81,1.0,0,3,3,57.82,2
48.24,20.92,0.0,1,5,2,23.58,1
62.41,39.08,1.0,2,2,3,48.47,3
69.96,40.65,1.0,0,1,2,65.01,2
65.16,28.97,1.0,0,5,5,63.88,4
47.44,10.0,0.0,4,3,2,9.25,1
90.14,59.29,1.0,0,2,3,72.35,3
93.9,63.54,1.0,0,1,1,71.76,2
48.87,40.08,1.0,1,2,3,52.66,2
58.72,48.94,0.0,1,3,5,38.04,4
57.47,53.54,1.0,1,4,4,54.95,3
79.24,66.96,1.0,0,2,2,70.24,2
75.76,47.1,1.0,0,3,2,68.45,2
100.0,58.31,1.0,1,3,1,72.5,1
55.19,24.32,1.0,0,3,2,45.88,1
72.71,53.27,1.0,0,1,2,62.44,2
43.04,36.14,0.0,1,5,5,23.89,4
43.8,38.09,0.0,4,3,3,18.17,2
66.0,71.27,0.0,0,2,2,54.49,1
71.2,52.04,1.0,0,1,3,67.82,3
68.89,65.84,1.0,2,3,1,51.99,1
73.64,59.64,1.0,1,1,1,72.84,1
75.42,42.47,1.0,0,3,1,65.83,1
43.85,18.13,0.0,2,6,4,12.59,3
63.77,62.03,0.0,0,2,3,47.26,2
59.6,42.44,1.0,0,2,2,51.19,1
42.84,39.73,1.0,3,5,5,32.62,4
72.34,56.64,1.0,2,1,3,59.43,3
60.54,44.91,1.0,0,1,2,56.11,2
42.69,32.88,1.0,1,5,4,48.01,3
81.36,59.56,1.0,0,1,1,71.36,1
91.08,75.13,1.0,0,1,3,80.76,4
49.97,42.36,0.0,4,3,5,14.41,4
24.06,12.17,0.0,1,7,4,7.75,3
52.25,43.17,0.0,2,1,3,24.41,2
90.25,33.38,1.0,1,2,2,62.44,2
60.0,40.49,1.0,1,2,2,54.92,1
100.0,79.66,1.0,0,2,1,85.2,2
96.3,51.35,1.0,0,2,2,71.96,2
100.0,68.58,1.0,0,1,1,87.74,2
62.6,60.7,1.0,2,3,4,55.71,4
26.42,26.43,0.0,3,4,5,10.23,4
95.01,39.12,1.0,0,1,1,71.05,1
88.43,56.19,1.0,0,1,1,68.58,1
63.72,30.56,1.0,1,2,2,53.58,2
85.32,53.41,1.0,0,3,5,73.81,5
65.83,39.69,1.0,2,3,2,52.63,2
74.51,70.03,1.0,0,3,1,72.4,1
52.25,10.0,0.0,4,8,3,12.61,2
73.89,50.33,1.0,1,2,3,56.4,3
49.17,19.8,1.0,4,3,5,35.42,4
57.2,42.95,1.0,1,2,1,51.25,1
81.36,74.44,1.0,0,1,2,80.49,2
90.18,72.63,1.0,1,2,1,77.05,2
66.42,54.54,1.0,1,3,2,62.51,2
81.01,76.07,1.0,0,2,3,69.33,3
61.37,20.26,1.0,0,3,2,57.3,1
77.25,71.19,1.0,0,3,1,70.7,1
93.06,62.06,1.0,0,1,3,77.21,4
70.5,66.6,1.0,0,2,2,72.82,2
67.97,37.68,1.0,0,4,1,60.63,1
92.75,67.31,1.0,0,2,1,82.4,2
88.24,51.77,1.0,0,1,1,75.86,1
67.96,42.06,1.0,1,2,2,50.03,2
93.79,54.1,1.0,0,2,1,77.58,1
93.65,84.43,1.0,0,1,1,73.34,2
88.89,66.44,1.0,0,3,1,72.76,2
90.65,66.3,1.0,0,1,5,78.83,5
66.56,25.06,1.0,1,2,3,54.5,2
60.95,41.72,1.0,2,4,5,47.8,5
79.37,57.88,1.0,0,2,1,65.09,1
91.45,64.98,1.0,0,1,2,77.48,3
76.1,48.75,1.0,0,1,1,66.23,1
99.03,69.4,1.0,0,1,1,80.63,2
55.01,47.34,0.0,0,2,4,33.84,3
69.63,57.45,1.0,2,1,2,57.89,2
100.0,54.75,1.0,0,1,1,78.85,1
80.95,40.64,1.0,1,2,1,68.29,1
71.52,46.8,1.0,0,3,5,71.32,5
82.32,54.36,1.0,0,1,3,67.43,3
59.05,50.93,1.0,1,2,3,56.19,2
47.43,38.03,0.0,4,3,3,9.69,2
48.52,10.0,0.0,3,1,3,18.22,2
82.96,68.17,1.0,1,1,1,76.93,1
70.83,65.54,1.0,2,4,2,58.54,2
87.48,38.46,1.0,0,1,3,70.11,3
98.57,61.29,1.0,0,1,1,90.84,2
60.38,60.73,1.0,0,3,5,65.63,5
69.23,48.04,1.0,1,2,3,55.44,3
24.81,10.0,0.0,1,5,5,8.13,4
82.35,47.11,1.0,1,3,2,63.51,2
43.08,10.03,1.0,3,1,2,30.62,1
100.0,95.65,1.0,0,1,1,83.15,2
47.35,24.71,0.0,3,2,4,20.16,3
72.92,42.88,1.0,0,4,1,68.03,1
54.42,46.17,1.0,3,3,1,46.17,1
95.61,84.5,1.0,0,1,1,75.3,2
99.09,89.14,1.0,0,1,3,85.27,4
78.15,84.4,1.0,0,3,2,71.29,2
67.67,43.03,1.0,1,2,2,53.64,2
87.41,73.27,1.0,1,2,2,69.18,3
58.67,35.23,1.0,1,3,5,49.79,4
65.21,46.33,1.0,1,1,1,57.12,1
89.71,67.45,1.0,0,1,2,75.5,3
82.31,65.37,1.0,0,3,2,77.99,2
87.63,46.76,1.0,0,1,2,71.2,2
54.97,66.01,1.0,2,1,4,55.94,3
58.37,20.81,1.0,1,3,2,52.46,1
69.11,23.48,1.0,1,1,3,51.49,2
80.95,66.14,1.0,0,3,2,67.47,2
80.82,56.27,1.0,0,1,2,70.41,2
85.81,63.91,1.0,0,2,2,74.07,3
71.86,54.12,1.0,1,1,1,52.03,1
84.24,34.27,1.0,0,1,2,64.35,2
58.81,54.57,1.0,0,3,4,58.85,3
59.0,54.72,1.0,0,1,5,65.2,4
31.93,10.0,0.0,1,3,5,17.12,4
85.86,58.79,1.0,0,2,3,85.16,3
57.72,46.23,1.0,1,2,3,56.88,2
63.07,53.53,1.0,1,4,2,55.63,2
63.25,66.39,1.0,1,6,2,62.71,2
61.3,60.22,1.0,0,1,2,59.04,2
48.28,26.55,0.0,2,2,5,15.8,4
53.67,40.92,1.0,3,2,3,48.6,2
73.91,65.06,1.0,1,2,2,65.0,2
64.3,61.65,1.0,1,2,3,58.44,3
85.28,21.47,1.0,0,1,2,58.39,1
65.51,24.16,1.0,0,1,2,52.11,1
61.57,41.72,1.0,1,3,1,57.15,1
77.4,43.98,1.0,0,2,3,66.79,3
81.48,55.42,1.0,0,2,3,65.18,3
66.63,47.27,0.0,0,2,2,43.34,1
69.59,38.13,1.0,2,1,2,50.75,2
73.29,75.4,1.0,2,2,2,56.48,2
78.28,87.17,1.0,0,1,2,79.91,2
72.5,69.18,1.0,0,1,3,73.16,3
55.44,38.33,1.0,0,1,5,53.68,4
36.74,10.43,1.0,4,3,5,18.22,4
74.2,54.38,1.0,2,5,1,63.14,1
66.71,22.23,1.0,0,2,2,57.02,1
73.58,87.84,1.0,2,3,3,68.43,3
69.56,61.29,1.0,0,2,2,65.7,2
100.0,57.81,1.0,1,2,2,77.4,2
48.46,39.25,0.0,3,2,3,25.48,2
70.06,39.26,1.0,0,1,3,54.85,3
100.0,79.81,1.0,1,1,2,91.62,3
77.63,50.94,1.0,0,2,1,69.5,1
67.56,42.7,1.0,0,2,3,54.51,3
71.3,36.14,1.0,1,2,1,59.2,1
72.58,37.01,1.0,1,4,1,48.4,1
71.54,33.6,1.0,1,2,1,57.96,1
74.14,59.0,1.0,1,4,3,69.26,3
73.25,59.08,1.0,1,3,3,58.39,3
87.83,57.27,1.0,0,1,1,73.63,1
61.51,45.54,1.0,0,3,1,58.49,1
49.51,35.52,1.0,3,3,4,42.83,3
65.22,32.75,1.0,0,3,1,57.6,1
70.37,29.02,0.0,0,4,5,38.56,4
93.88,69.38,1.0,1,2,2,77.85,3
59.39,47.03,0.0,0,1,2,41.4,1
74.18,30.52,1.0,2,1,2,51.0,2
44.37,33.01,0.0,3,3,3,18.15,2
46.16,25.12,1.0,1,5,4,46.59,3
64.28,30.22,1.0,1,3,2,56.79,2
85.05,47.22,1.0,0,1,2,73.77,2
64.57,50.87,1.0,2,1,2,52.39,2
59.33,35.46,1.0,2,3,2,43.53,1
53.24,19.55,1.0,1,4,3,46.3,2
81.67,56.67,1.0,0,1,1,74.86,1
90.51,80.8,1.0,0,1,1,82.36,2
43.19,23.1,0.0,4,3,5,3.91,4
68.57,30.23,1.0,0,4,1,60.72,1
68.72,24.74,1.0,2,4,1,53.57,1
68.65,17.94,1.0,1,4,2,50.88,1
72.23,60.89,1.0,1,4,3,66.34,3
73.94,17.62,1.0,0,1,3,53.29,2
59.88,36.09,1.0,2,2,4,50.43,3
85.07,51.44,1.0,0,1,2,76.76,2
51.55,59.59,0.0,1,1,3,28.11,2
81.11,72.59,1.0,0,2,3,77.86,3
91.22,43.09,1.0,0,3,2,75.89,2
62.87,52.25,1.0,1,2,1,60.44,1
71.38,31.96,1.0,1,3,3,58.45,3
57.51,28.2,1.0,0,3,4,48.28,3
87.15,63.9,0.0,0,1,1,50.86,1
83.49,83.2,1.0,0,5,2,80.37,2
69.83,47.95,1.0,0,2,1,63.23,1
62.65,48.93,1.0,2,5,3,56.13,3
65.8,39.87,1.0,0,3,3,58.43,3
56.42,20.38,1.0,0,2,3,47.24,2
69.97,38.14,1.0,0,2,4,62.12,4
59.47,56.98,1.0,1,2,3,54.23,2
57.62,40.68,1.0,2,1,4,53.78,3
41.31,64.14,1.0,3,1,3,51.41,2
100.0,100.0,1.0,0,1,1,83.15,2
68.53,65.46,1.0,1,2,5,60.07,5
74.4,53.2,1.0,1,1,2,67.27,2
60.65,40.63,1.0,2,1,2,48.98,2
76.64,72.18,1.0,0,2,3,78.47,3
68.67,62.72,0.0,0,1,2,42.76,1
62.01,49.21,1.0,0,1,5,58.59,5
85.04,65.48,1.0,0,1,2,79.54,3
37.33,38.41,0.0,4,1,5,14.81,4
49.45,20.62,0.0,4,3,3,9.04,2
79.63,62.05,1.0,0,1,1,62.57,1
80.72,74.3,1.0,0,2,2,74.85,2
77.43,79.0,1.0,0,3,2,74.07,2
51.69,23.54,0.0,3,2,2,18.14,1
85.46,89.15,1.0,0,1,1,76.8,2
68.05,56.56,1.0,0,3,3,63.55,3
39.58,15.83,0.0,2,4,3,15.31,2
52.33,48.84,1.0,3,1,3,50.55,2
98.64,68.49,1.0,0,1,2,81.6,3
75.71,38.83,1.0,0,2,5,61.03,5
70.54,59.25,1.0,1,2,4,58.6,4
98.06,58.52,1.0,0,1,1,80.88,1
98.93,98.34,1.0,0,1,1,88.84,2
48.16,10.0,1.0,3,2,4,28.79,3
100.0,87.06,1.0,0,1,1,87.65,2
71.96,38.81,1.0,0,2,4,65.75,4
24.51,10.0,0.0,3,5,3,6.96,2
62.22,50.96,1.0,2,5,2,53.13,2
39.77,31.55,0.0,1,4,5,18.66,4
74.9,69.4,1.0,2,1,1,66.56,1
82.52,56.67,1.0,0,1,1,68.09,1
85.22,42.72,1.0,0,1,2,72.38,2
80.45,39.93,1.0,0,2,2,67.15,2
63.38,64.89,1.0,1,1,4,59.76,4
66.3,45.86,1.0,1,2,3,49.35,3
68.52,58.43,1.0,1,1,3,67.75,3
47.88,24.15,0.0,1,5,4,26.63,3
60.29,51.44,1.0,0,3,3,65.35,3
74.65,47.14,1.0,0,4,4,64.31,4
92.21,61.22,1.0,0,1,2,77.27,3
76.89,65.86,1.0,0,2,1,67.83,1
67.22,34.81,1.0,1,3,2,56.19,2
49.99,28.83,1.0,4,3,2,32.59,1
88.34,84.93,1.0,0,2,2,79.89,3
64.19,64.89,0.0,2,4,2,35.52,1
100.0,77.71,1.0,0,1,1,80.29,2
63.41,52.73,1.0,1,6,4,54.17,4
77.03,35.88,1.0,0,1,3,63.98,3
74.9,62.35,1.0,2,1,2,59.48,2
79.62,41.32,1.0,0,3,2,65.29,2
59.11,43.75,1.0,1,3,2,54.03,1
79.08,53.65,1.0,1,1,3,60.72,3
53.3,30.36,0.0,2,1,3,23.59,2
81.65,57.42,1.0,1,1,1,65.54,1
72.1,39.99,0.0,2,4,1,30.64,1
97.77,69.95,1.0,0,1,2,80.46,3
66.64,53.98,1.0,1,1,2,54.73,2
92.19,63.68,1.0,0,1,1,77.59,2
81.95,49.93,1.0,0,2,4,76.63,4
68.63,73.92,1.0,0,1,2,69.72,2
54.6,36.35,1.0,3,2,4,44.64,3
81.98,60.04,1.0,0,3,2,77.36,2
47.42,23.15,1.0,3,5,5,36.84,4
53.69,36.44,1.0,3,2,4,43.17,3
87.69,56.25,1.0,0,1,1,68.69,1
48.24,16.51,0.0,4,1,4,9.69,3
56.6,39.32,1.0,1,2,3,46.73,2
47.6,44.86,1.0,2,3,5,42.47,4
84.18,65.31,1.0,1,1,1,68.17,1
87.01,73.88,1.0,0,1,4,86.47,5
28.13,18.91,0.0,2,5,5,13.11,4
57.75,50.07,1.0,0,3,5,57.53,4
70.01,60.94,1.0,1,3,5,59.25,5
84.96,31.68,0.0,1,1,1,41.96,1
83.02,70.54,1.0,0,2,2,76.54,2
48.46,22.82,0.0,1,4,3,23.51,2
100.0,90.72,1.0,0,1,1,84.83,2
94.71,76.59,1.0,1,1,1,75.27,2
76.59,42.99,1.0,0,1,4,62.84,4
35.16,37.63,0.0,2,3,4,25.09,3
83.67,60.59,1.0,0,1,2,76.11,2
62.11,41.82,1.0,1,2,2,56.93,2
73.44,37.18,1.0,2,1,1,56.7,1
100.0,75.81,1.0,0,1,2,83.0,3
62.41,24.83,1.0,0,4,3,51.79,2
78.55,50.5,1.0,1,2,1,61.51,1
65.14,43.2,1.0,2,1,3,50.14,3
73.45,57.46,1.0,1,1,2,60.8,2
41.0,10.0,0.0,2,6,5,21.72,4
43.66,22.66,0.0,3,6,4,17.78,3
65.88,24.8,1.0,0,2,3,61.38,2
89.83,64.26,1.0,0,1,4,81.67,5
63.54,74.38,1.0,2,4,3,58.12,3
